N,P,K,temperature,humidity,ph,rainfall,label
48,132,135,26.76815694635437,52.16538781828087,7.3990250417238705,35.55842491883796,Grapes
35,61,198,20.8288392194781,63.09336019681089,5.259413359886341,160.79619101724822,Apple
125,56,46,36.08479520147947,59.328100712157415,8.087505386875971,262.1075784674133,Cotton
67,141,23,10.215155588294012,17.28543940313563,7.307462533880778,79.34230148663332,Grapes
77,115,21,14.940064394734353,66.90848110733461,5.57887430239075,138.53639074590018,Wheat
104,5,165,25.323947268971363,85.21172257658569,3.66237752347082,281.1756867847354,Apple
121,48,80,26.774136597240833,27.54504713451913,8.300961800310514,139.14074690998385,Cotton
118,79,181,9.955079191628304,65.11252911768725,4.8744234612805295,119.62620178840673,Apple
113,102,188,20.56873173088826,65.05050682239164,8.840631958160822,142.46918817829913,Apple
9,13,67,27.755295773061484,28.11990690884685,6.189857664347233,164.40786909188066,Maize
139,36,135,29.183659954979326,24.617867340843297,7.193295632843299,195.69359366854835,Cotton
90,19,111,27.433685153475064,98.28446709597769,9.086871874617612,242.59259865485126,Rice
1,144,53,18.160446151338995,47.85984859016123,9.027187205887703,145.68441320247936,Grapes
117,140,59,11.530787609058958,33.55826867022352,5.8777252815588685,247.259699955059,Grapes
12,76,158,21.271683435444558,28.733910823076243,4.836888913374996,168.3743438558784,Apple
94,16,103,12.55962957114722,71.41374736815821,8.460934897463005,114.09758188229779,Wheat
31,69,204,36.47061082880348,66.41229557014597,6.271713303053639,202.91033021719716,Apple
31,111,56,22.674989287860747,69.3454825769179,4.729068758777626,219.5267868186906,Rice
123,46,104,18.063967891220535,21.568518365984893,9.288322190829762,175.13761522499752,Cotton
10,119,121,31.176078876671884,90.84397418086557,4.76786684314296,35.73896253145311,Coffee
9,143,122,23.340098903402108,47.47691012557815,3.665165876423879,67.22743929470931,Grapes
14,107,11,17.852993501163542,40.94976895301078,3.6297918321114877,99.31276640748344,Coffee
16,99,50,32.50945807781141,53.763084463305574,7.482818281307292,98.56991845451509,Maize
58,21,50,34.12084280923276,47.54568165429603,7.734720388592194,207.21098246863002,Rice
77,89,104,28.451838455629368,88.26762226996655,5.490666912364697,25.10092794526986,Maize
123,60,148,10.171361134303886,93.91644386701871,5.548070331181206,230.07953401976653,Cotton
113,138,156,25.336628100862736,40.09697661466613,5.672761056383633,93.76520799632742,Grapes
21,90,193,31.088211430320623,88.29847944155611,7.853014699256824,106.18607324807647,Apple
31,106,58,12.7858879528406,81.21098913984378,3.8720562625717028,166.75893216841095,Wheat
112,58,66,15.477185940430418,94.04945982164952,9.446344657224484,80.02731706103019,Maize
119,119,133,34.56885706798958,35.13452684798635,4.924134682735657,265.88302517399666,Rice
121,143,53,9.387554278109763,63.6184869104042,9.89790851354939,43.73252065278515,Cotton
31,92,29,30.7796324245185,37.61083428767824,4.597745240237996,143.53829671969604,Coffee
118,53,14,22.634180141421147,84.87212618165618,8.437897326799217,256.1393909084594,Rice
38,119,122,21.84574703811652,14.457880389111526,4.929840287549601,191.20460264910355,Coffee
11,67,148,9.007218748850706,62.574448008230064,4.017419530516825,101.2676054042521,Wheat
